recency_days,frequency,monetary,avg_order_value,num_returns,email_open_rate,days_since_signup,churned
157,11,1625.58,147.78,4,0.94,920,0
72,8,4901.17,612.65,6,0.71,324,1
44,22,1483.29,67.42,4,0.79,300,0
79,46,3460.25,75.22,3,0.01,220,0
226,33,3066.76,92.93,0,0.2,1601,1
18,23,588.48,25.59,4,0.81,705,0
27,9,1545.27,171.7,9,0.68,1333,0
361,21,2040.27,97.16,4,0.13,1773,1
98,32,3144.48,98.26,2,0.26,298,1
42,4,4434.85,1108.71,8,0.14,526,1
352,22,3062.47,139.2,2,0.68,200,1
152,43,2269.97,52.79,0,0.72,1794,0
1,2,4033.22,2016.61,6,0.65,110,0
152,45,92.01,2.04,7,0.63,1232,0
8,33,3936.41,119.29,8,0.0,532,0
111,44,2912.79,66.2,4,0.39,943,0
345,31,4055.27,130.82,3,0.96,1206,1
290,10,4158.21,415.82,2,0.67,559,1
153,39,65.65,1.68,1,0.83,1594,0
123,6,4477.31,746.22,3,0.03,1690,1
213,4,4206.1,1051.53,8,0.72,441,1
228,11,3537.66,321.61,7,0.45,1698,1
277,5,1649.38,329.88,0,0.25,486,1
198,13,432.25,33.25,4,0.03,932,1
29,1,1883.18,1883.18,1,0.21,110,0
315,17,1226.19,72.13,3,0.71,1097,1
123,45,2738.61,60.86,3,0.98,375,0
299,26,2436.61,93.72,7,0.64,41,1
296,37,2977.96,80.49,6,0.2,1614,1
80,49,792.24,16.17,4,0.58,1589,0
188,25,2183.2,87.33,9,0.07,472,1
274,19,1253.58,65.98,3,0.65,1336,1
131,31,1877.96,60.58,7,0.35,890,1
289,11,1410.51,128.23,4,0.23,951,1
191,48,1869.32,38.94,1,0.15,1268,0
335,11,2104.09,191.28,3,0.68,82,1
327,46,3998.82,86.93,6,0.32,1571,1
351,30,2040.36,68.01,8,0.73,737,1
81,16,802.6,50.16,0,0.24,1057,0
269,34,4810.42,141.48,6,0.76,73,0
274,35,3579.72,102.28,8,0.32,407,1
164,23,2334.27,101.49,2,0.78,775,0
62,25,4487.24,179.49,2,0.41,806,0
107,40,905.99,22.65,8,0.36,405,0
188,37,2156.98,58.3,0,0.43,945,0
315,1,4393.66,4393.66,3,0.62,1634,1
334,36,3447.86,95.77,0,0.05,1088,1
334,30,215.29,7.18,7,0.36,217,1
345,22,2739.21,124.51,9,0.37,1219,1
36,30,96.44,3.21,2,0.32,423,0
363,15,56.5,3.77,3,0.83,751,1
202,45,4851.6,107.81,4,0.67,924,0
37,26,4600.43,176.94,6,0.0,553,1
48,11,2559.09,232.64,2,0.7,426,0
93,24,2566.38,106.93,1,0.05,1571,1
92,19,4133.02,217.53,0,0.99,674,0
41,9,1235.09,137.23,5,0.64,435,1
140,25,4653.13,186.13,1,0.33,263,1
199,14,4188.01,299.14,7,0.78,84,1
114,26,3938.93,151.5,2,0.67,1022,0
244,6,3818.16,636.36,0,0.39,316,1
261,14,716.49,51.18,1,0.56,1582,1
146,15,1577.9,105.19,2,0.02,117,1
29,25,1515.78,60.63,9,0.49,308,0
114,2,360.23,180.12,9,0.38,1590,1
224,8,978.5,122.31,3,0.93,1579,1
143,28,3837.21,137.04,9,0.64,541,1
212,19,3654.3,192.33,4,0.02,1578,1
307,3,3565.29,1188.43,8,0.86,1164,1
287,47,1929.25,41.05,7,0.82,1346,0
227,42,1805.19,42.98,2,0.49,1415,1
36,10,4177.19,417.72,7,0.25,1237,1
272,11,2081.38,189.22,6,0.39,767,1
122,7,3012.42,430.35,3,0.48,336,1
152,41,3817.76,93.12,9,0.24,884,0
254,2,318.67,159.34,1,0.55,372,1
303,49,4849.4,98.97,4,0.19,315,1
260,36,297.15,8.25,7,0.74,544,1
110,1,3932.17,3932.17,0,0.96,995,0
164,31,2123.27,68.49,6,0.05,523,1
132,37,783.81,21.18,6,0.69,43,0
169,10,3897.93,389.79,5,0.71,778,1
276,5,2039.21,407.84,6,0.28,1489,1
352,20,401.1,20.06,1,0.83,1573,1
143,10,1218.13,121.81,2,0.77,495,0
119,10,2432.75,243.28,9,0.88,1463,0
322,34,963.96,28.35,9,0.72,1682,1
55,35,3814.11,108.97,2,0.69,1638,0
143,44,2950.8,67.06,3,0.82,1479,0
347,7,4401.49,628.78,3,0.75,1441,1
322,3,1232.75,410.92,8,0.76,1503,1
295,38,2682.4,70.59,1,0.6,753,1
324,33,275.8,8.36,8,0.14,1547,1
87,17,1163.91,68.47,6,0.69,638,0
22,23,2424.72,105.42,4,0.78,546,0
313,24,856.41,35.68,7,0.47,1406,1
180,36,3554.85,98.75,4,0.71,485,1
92,40,1438.35,35.96,2,0.73,1570,0
174,39,1180.7,30.27,4,0.74,123,0
302,27,4653.32,172.35,1,0.76,170,1
180,21,398.58,18.98,7,0.46,739,1
229,19,2189.34,115.23,3,0.36,978,1
187,45,1348.08,29.96,0,0.01,598,0
176,19,4781.18,251.64,9,0.89,1242,1
347,26,4576.57,176.02,2,0.31,1156,1
338,26,4222.06,162.39,8,0.64,103,1
155,40,3602.66,90.07,3,0.6,564,0
295,9,39.56,4.4,8,0.26,1042,1
264,2,1562.71,781.36,8,0.96,1532,1
48,14,2096.59,149.76,4,0.69,937,1
309,1,2006.36,2006.36,4,0.28,1395,1
257,28,389.42,13.91,9,0.34,615,1
312,48,2021.86,42.12,7,0.5,1635,1
288,10,1726.43,172.64,2,0.63,1656,1
341,6,523.09,87.18,4,0.81,1443,1
197,31,4336.98,139.9,7,0.08,1446,1
23,48,3731.43,77.74,9,0.9,626,0
101,13,1827.35,140.57,4,0.61,185,1
54,5,4605.11,921.02,2,0.06,85,1
86,32,1855.26,57.98,3,0.72,49,0
209,48,443.62,9.24,2,0.18,1392,0
355,7,3774.32,539.19,3,0.45,331,1
278,28,75.67,2.7,2,0.62,534,0
159,25,3393.34,135.73,6,0.27,1102,1
179,13,3825.21,294.25,1,0.53,343,0
189,37,1249.7,33.78,8,0.13,1651,1
150,15,1815.7,121.05,3,0.73,1614,0
218,16,1937.52,121.1,8,0.95,998,1
343,19,1282.58,67.5,1,0.34,655,1
37,38,3000.69,78.97,5,0.44,1612,0
130,3,4890.62,1630.21,2,0.07,995,1
30,17,4387.93,258.11,0,0.4,1666,0
310,37,847.2,22.9,7,0.25,1473,1
73,38,3812.31,100.32,6,0.74,1788,0
238,38,350.65,9.23,7,0.9,501,0
24,43,2850.49,66.29,8,0.67,37,0
174,10,4349.08,434.91,3,0.64,1042,1
328,3,1939.33,646.44,2,0.57,1666,1
347,7,1799.09,257.01,0,0.04,515,1
54,13,3609.5,277.65,6,0.44,1236,1
241,19,2076.7,109.3,3,0.51,1749,1
83,48,4786.63,99.72,9,0.22,1108,0
266,46,2903.29,63.12,3,0.4,678,0
196,5,1984.62,396.92,1,0.42,1081,1
291,8,2416.8,302.1,8,0.28,1689,1
327,7,888.74,126.96,5,0.04,522,1
129,43,169.74,3.95,1,0.77,581,0
18,1,624.52,624.52,0,0.13,1161,0
116,21,3467.73,165.13,8,0.19,1167,0
79,14,4956.12,354.01,8,0.17,182,1
46,43,3074.14,71.49,5,0.99,983,0
262,29,2886.81,99.55,7,0.49,1591,1
329,32,4619.72,144.37,9,0.76,1377,1
189,13,1522.2,117.09,7,0.76,284,1
194,38,4406.0,115.95,2,0.88,1011,0
217,48,4990.22,103.96,4,0.84,194,0
328,40,335.74,8.39,8,0.15,347,1
7,23,4192.79,182.3,7,0.82,1661,0
192,1,4511.23,4511.23,6,0.82,561,1
316,30,877.54,29.25,7,0.22,498,1
60,29,569.73,19.65,4,0.2,582,0
211,12,3364.45,280.37,1,0.34,1242,1
3,2,3947.03,1973.52,0,0.25,1114,0
304,31,4968.16,160.26,2,0.71,33,1
239,39,323.37,8.29,6,0.93,376,0
351,14,4202.58,300.18,1,0.63,1191,1
110,29,1658.03,57.17,9,0.04,207,1
267,47,1860.04,39.58,3,0.89,1427,0
281,30,2295.53,76.52,0,0.83,1524,0
12,41,4546.99,110.9,2,0.07,1602,0
277,38,2205.41,58.04,5,0.69,973,1
259,1,1624.21,1624.21,5,0.4,1486,1
224,33,1951.53,59.14,6,0.57,1614,0
206,21,2404.55,114.5,9,0.05,554,1
292,8,1967.92,245.99,7,0.92,958,1
38,21,4585.17,218.34,8,0.18,602,0
143,10,4968.78,496.88,0,0.39,75,1
99,27,1133.69,41.99,4,0.88,330,0
308,19,411.79,21.67,8,0.35,1034,1
62,40,1848.96,46.22,5,0.96,481,0
23,41,2950.18,71.96,6,0.16,1341,0
337,43,1211.75,28.18,9,0.17,1255,1
145,34,4496.94,132.26,1,0.71,442,0
290,29,3702.38,127.67,2,0.49,1020,1
85,32,510.69,15.96,9,0.3,722,1
256,35,2898.54,82.82,7,0.39,405,1
337,25,3747.12,149.88,2,0.12,83,1
278,14,4358.41,311.32,1,0.03,590,1
108,41,4778.59,116.55,5,0.37,1549,0
219,5,1092.2,218.44,7,0.25,1440,1
303,11,4108.71,373.52,4,0.47,176,1
312,1,1956.07,1956.07,1,0.25,736,1
109,16,2676.31,167.27,9,0.32,1606,1
84,2,313.64,156.82,2,0.07,212,1
158,13,2174.15,167.24,1,0.6,1199,0
92,36,829.03,23.03,4,0.35,1503,0
263,17,2043.71,120.22,9,0.3,1132,1
216,11,4567.9,415.26,5,0.17,413,1
175,16,2607.71,162.98,7,0.65,978,1
295,35,882.12,25.2,0,0.49,786,1
78,3,1377.49,459.16,4,0.39,747,0
305,5,3437.7,687.54,5,0.34,40,1
206,44,3820.06,86.82,5,0.99,164,0
356,40,2847.48,71.19,1,0.75,1185,1
219,46,4475.29,97.29,8,0.29,561,1
278,31,1451.9,46.84,1,0.41,558,1
70,48,1403.27,29.23,6,0.68,583,0
85,19,3551.33,186.91,7,0.05,463,0
203,14,3380.8,241.49,1,0.21,1562,1
84,41,2712.15,66.15,9,0.06,1440,1
17,49,2197.92,44.86,7,0.84,1813,0
163,35,790.02,22.57,2,0.13,1799,0
96,49,4997.7,101.99,7,0.2,242,0
237,41,3134.78,76.46,8,0.58,386,1
210,12,3174.26,264.52,6,0.41,1011,1
187,35,4040.96,115.46,5,0.43,1010,1
303,16,1192.86,74.55,2,0.73,1252,1
25,3,978.82,326.27,6,0.08,829,1
286,18,176.97,9.83,1,0.7,179,1
176,28,3969.18,141.76,2,0.89,1222,0
254,6,3189.3,531.55,7,0.57,1165,1
298,27,4816.13,178.38,2,0.59,321,1
110,20,963.63,48.18,9,0.93,1232,0
88,41,3809.56,92.92,3,0.84,1531,0
275,48,169.98,3.54,8,0.87,1201,1
232,9,245.29,27.25,3,0.46,1606,1
68,40,2289.48,57.24,3,0.47,1521,0
99,12,4109.42,342.45,3,0.62,848,0
311,22,3750.41,170.47,0,0.97,982,1
203,5,2698.91,539.78,2,0.83,788,1
332,26,3906.81,150.26,5,0.45,1612,1
256,23,4554.12,198.01,2,0.94,126,1
76,22,1070.44,48.66,5,0.19,1781,1
76,1,2832.22,2832.22,3,0.81,49,0
352,23,3134.29,136.27,9,0.94,377,1
270,31,4437.06,143.13,1,0.49,1575,1
217,3,490.76,163.59,8,0.11,963,1
247,8,453.38,56.67,8,0.76,1033,1
151,16,3389.43,211.84,6,0.36,189,1
114,8,4229.15,528.64,4,0.2,1516,1
300,40,1767.77,44.19,4,0.7,597,0
326,5,2698.94,539.79,5,0.78,763,1
330,16,2709.53,169.35,3,0.06,916,1
285,23,2208.35,96.02,0,0.08,141,1
318,1,803.21,803.21,3,0.39,1735,1
190,11,4916.53,446.96,8,0.51,419,1
114,2,3925.56,1962.78,1,0.13,49,1
31,2,1525.89,762.94,2,0.26,681,1
113,27,3119.76,115.55,8,0.36,522,0
161,11,1466.46,133.31,8,0.4,1715,1
31,20,4734.52,236.73,0,0.53,743,0
121,36,3151.46,87.54,0,0.74,1538,0
339,48,3577.96,74.54,6,0.41,67,1
96,1,2158.88,2158.88,3,0.93,893,1
144,35,60.66,1.73,7,0.09,533,1
235,13,2073.49,159.5,7,0.34,913,1
323,9,2715.46,301.72,6,0.24,391,1
336,12,4678.07,389.84,3,0.97,1094,1
296,4,1082.31,270.58,7,0.76,1003,1
54,13,3823.03,294.08,4,0.14,632,1
41,48,348.41,7.26,2,0.56,605,0
270,11,3016.97,274.27,5,0.32,1770,1
323,15,2739.65,182.64,6,0.78,1696,1
227,18,3631.76,201.76,7,0.02,1227,1
333,32,3369.02,105.28,8,0.5,537,1
243,38,4259.84,112.1,3,0.76,1260,1
128,25,1017.71,40.71,2,0.16,1473,1
308,32,1863.04,58.22,1,0.38,1476,1
276,19,2809.24,147.85,5,0.85,1350,1
137,17,378.81,22.28,2,0.86,1816,0
215,16,2415.31,150.96,7,0.53,604,1
211,36,3488.15,96.89,0,0.47,310,1
37,5,4351.8,870.36,3,0.98,263,0
101,17,4629.56,272.33,4,0.82,1391,0
83,24,3010.81,125.45,7,0.89,412,0
104,24,3901.12,162.55,9,0.51,1771,1
192,35,685.34,19.58,3,0.74,882,0
187,30,248.39,8.28,8,0.44,55,1
313,3,2497.06,832.35,3,0.35,446,1
3,28,818.14,29.22,5,0.48,1225,0
301,31,3891.8,125.54,5,0.2,201,1
91,19,537.39,28.28,5,0.41,956,1
128,1,398.62,398.62,2,0.99,1155,1
56,13,1432.65,110.2,5,0.58,630,0
5,1,1790.69,1790.69,1,0.94,1107,0
44,33,4719.23,143.01,2,0.61,249,0
82,20,4721.81,236.09,1,0.3,1513,1
141,20,4679.66,233.98,1,0.05,363,1
114,33,666.03,20.18,5,0.57,886,0
38,29,1429.5,49.29,7,0.41,1635,0
124,39,1436.85,36.84,9,0.36,1747,0
57,21,2240.39,106.69,1,0.37,1288,0
249,34,862.74,25.37,4,0.16,393,1
244,39,3623.78,92.92,0,0.18,1130,1
23,14,213.73,15.27,2,0.75,1601,0
238,47,737.2,15.69,5,0.85,1605,0
331,34,3476.9,102.26,9,0.95,1544,1
344,47,1344.38,28.6,4,0.69,149,1
21,6,1167.49,194.58,3,0.83,577,0
335,2,4149.37,2074.68,8,0.25,788,1
149,21,1455.58,69.31,8,0.37,154,1
319,24,1969.71,82.07,7,0.84,797,1
75,49,2594.63,52.95,0,0.29,1514,0
252,18,1773.39,98.52,4,0.56,430,1
293,34,2495.72,73.4,4,0.04,546,1
98,5,3357.64,671.53,4,0.28,1721,1
269,42,1057.78,25.19,3,0.7,1516,1
65,42,3118.07,74.24,3,0.51,876,0
259,23,4580.06,199.13,0,0.04,1208,1
346,33,955.65,28.96,4,0.94,1108,1
109,30,1194.2,39.81,9,0.99,513,0
350,28,2285.5,81.62,0,0.86,1064,1
243,47,3083.67,65.61,2,0.62,163,0
184,46,1965.36,42.73,0,0.49,1759,0
120,11,4218.02,383.46,9,0.05,150,1
200,32,76.16,2.38,7,0.29,228,1
359,31,3410.64,110.02,7,0.46,787,1
2,46,3853.01,83.76,4,0.87,125,0
316,10,2786.42,278.64,2,0.19,1116,1
55,33,3657.36,110.83,7,0.28,533,0
319,28,3584.03,128.0,7,0.22,701,1
199,4,4601.94,1150.48,6,0.15,1333,1
328,9,2519.9,279.99,1,0.59,1130,1
67,1,2646.3,2646.3,8,0.11,692,1
18,14,4231.91,302.28,2,0.22,299,1
175,43,2478.86,57.65,0,0.81,36,0
284,13,2848.64,219.13,3,0.8,192,1
290,27,4738.16,175.49,0,0.49,1110,1
279,23,934.46,40.63,7,0.48,414,1
292,17,2934.19,172.6,2,0.76,939,1
283,17,1088.76,64.04,7,0.6,106,1
314,30,4332.13,144.4,8,0.83,327,1
63,38,4165.15,109.61,9,0.15,1429,0
86,22,4435.13,201.6,5,0.1,534,1
2,1,2840.43,2840.43,6,0.16,1027,1
158,15,4119.49,274.63,6,0.93,1192,0
96,12,2408.47,200.71,0,0.33,412,1
229,18,3022.45,167.91,3,0.88,1810,0
202,35,3219.87,92.0,2,0.68,254,0
212,31,3241.3,104.56,0,0.02,1297,1
240,47,597.97,12.72,1,0.93,494,0
364,32,3333.52,104.17,7,0.86,1180,1
39,15,335.07,22.34,7,0.66,1442,0
101,46,1726.91,37.54,0,0.32,1411,0
152,49,1743.63,35.58,0,0.82,1397,0
26,40,2724.22,68.11,6,0.64,538,0
298,5,3483.13,696.63,4,0.6,1070,1
142,37,4432.75,119.8,2,0.72,542,0
61,28,3984.64,142.31,2,0.27,752,0
189,39,3650.82,93.61,9,0.97,1492,0
70,24,3357.1,139.88,7,0.24,1524,0
141,1,2803.15,2803.15,4,0.11,239,1
235,48,2163.65,45.08,5,0.39,1725,0
117,49,2629.04,53.65,9,0.47,1542,0
304,34,2022.09,59.47,5,0.59,496,1
94,47,78.07,1.66,9,0.94,742,0
42,12,509.13,42.43,6,0.42,1390,1
156,12,527.31,43.94,9,0.69,40,1
70,34,2320.98,68.26,4,0.95,202,0
251,42,1340.62,31.92,9,0.95,110,0
191,2,3010.74,1505.37,4,0.57,1397,1
55,19,3713.07,195.42,1,0.48,652,0
123,32,2869.13,89.66,6,0.87,1187,0
316,36,3555.98,98.78,4,0.82,174,1
299,19,4682.03,246.42,7,0.48,969,1
234,13,1705.74,131.21,7,0.12,1621,1
329,22,3741.47,170.07,3,0.8,1141,1
40,47,4729.8,100.63,9,0.17,36,0
267,31,3037.51,97.98,0,0.61,551,0
9,44,4904.04,111.46,8,0.2,1416,0
219,17,261.37,15.37,9,0.48,1814,1
19,40,1010.86,25.27,3,0.91,1078,0
125,21,4854.4,231.16,5,0.26,374,0
33,3,1336.21,445.4,9,0.21,780,1
93,47,582.87,12.4,1,0.65,1221,0
235,4,379.51,94.88,8,0.88,235,1
285,19,1684.88,88.68,8,0.29,576,1
343,26,2215.15,85.2,7,0.13,1707,1
360,43,3610.64,83.97,2,0.36,593,1
49,44,966.99,21.98,4,0.44,758,0
335,16,2154.19,134.64,3,0.76,307,1
104,11,2539.93,230.9,2,0.33,1251,1
322,25,4781.7,191.27,0,0.81,1652,1
316,7,2719.36,388.48,8,0.23,675,1
335,8,2636.34,329.54,6,0.9,849,1
185,23,4626.71,201.16,4,0.87,1254,1
274,20,3955.33,197.77,6,0.88,1801,1
156,46,2289.27,49.77,3,0.55,1789,0
29,16,2662.49,166.41,1,0.9,1094,0
173,47,4661.82,99.19,7,0.91,112,0
74,38,936.31,24.64,8,0.44,1302,0
37,46,3206.88,69.71,2,0.78,1730,0
49,4,4966.59,1241.65,7,0.2,1777,1
80,25,4004.18,160.17,6,0.92,1692,0
290,21,4704.22,224.01,5,0.15,1820,1
351,46,732.56,15.93,9,0.44,1423,1
310,49,1722.4,35.15,9,0.78,314,1
235,49,3510.32,71.64,7,0.57,1503,1
322,35,456.94,13.06,7,0.21,1767,1
105,45,3170.54,70.46,3,0.12,1411,0
331,30,4809.14,160.3,1,0.84,1683,0
345,22,1959.47,89.07,4,0.25,35,1
55,43,3977.33,92.5,7,0.96,821,0
145,13,745.07,57.31,2,0.53,758,1
103,6,2367.81,394.64,3,0.58,712,0
52,37,2873.36,77.66,0,0.07,1103,0
63,35,150.29,4.29,6,0.93,387,0
352,13,2698.18,207.55,5,0.13,824,1
67,11,3709.95,337.27,2,0.52,1236,0
243,18,4657.26,258.74,0,0.09,1469,1
318,40,1889.32,47.23,1,0.63,1274,1
275,27,2896.49,107.28,9,0.11,1150,1
166,34,4802.69,141.26,4,0.44,360,0
9,43,3720.66,86.53,9,0.86,1233,0
153,3,3737.86,1245.95,0,0.28,956,1
104,24,2919.91,121.66,8,0.78,867,1
315,39,1001.63,25.68,8,0.68,1595,1
345,4,2348.52,587.13,5,0.96,516,1
85,25,1389.0,55.56,4,0.08,1161,1
57,29,1133.03,39.07,5,0.81,1367,0
299,30,2755.44,91.85,9,0.4,699,1
318,4,2090.7,522.67,7,0.81,1256,1
358,9,2826.4,314.04,3,0.62,353,1
281,12,4299.0,358.25,9,0.5,1063,1
169,23,65.56,2.85,7,0.27,1410,1
138,6,743.16,123.86,9,0.38,1343,1
22,39,2466.41,63.24,0,0.9,1817,0
323,29,3423.47,118.05,5,0.51,1448,1
362,43,3167.57,73.66,6,0.16,1194,1
336,13,4844.67,372.67,7,0.46,442,1
209,39,2678.13,68.67,0,0.04,946,1
316,31,290.79,9.38,3,0.14,141,1
1,38,4159.67,109.46,0,0.26,1399,0
149,33,2590.25,78.49,9,0.49,319,1
40,7,4452.82,636.12,8,0.2,952,1
214,24,3000.33,125.01,6,0.54,587,1
1,13,4855.02,373.46,1,0.49,1431,0
112,1,1458.33,1458.33,3,0.6,1111,1
153,2,1096.59,548.29,6,0.06,1637,1
48,2,4330.29,2165.14,3,0.0,1456,1
32,11,1038.9,94.45,2,0.41,1256,0
329,24,2913.02,121.38,7,0.85,157,1
100,35,2096.01,59.89,5,0.22,1778,1
358,11,2946.56,267.87,5,0.37,190,1
135,28,703.32,25.12,1,0.38,154,0
22,24,3666.43,152.77,3,0.17,145,0
38,33,469.92,14.24,2,0.37,1030,0
251,29,990.86,34.17,0,0.5,1168,0
5,8,3161.99,395.25,7,0.81,1297,0
346,23,3979.61,173.03,8,0.24,1100,1
94,25,3539.8,141.59,8,0.88,1126,0
222,27,2303.49,85.31,1,0.2,883,1
162,20,1690.79,84.54,7,0.09,1636,1
18,48,285.45,5.95,8,0.28,223,0
256,44,1060.39,24.1,4,0.37,1155,1
6,31,1043.27,33.65,8,0.07,559,1
291,1,291.2,291.2,1,0.24,995,1
184,10,2575.39,257.54,7,0.13,295,1
111,12,3532.42,294.37,3,0.22,254,1
343,8,2896.29,362.04,0,0.89,512,1
74,13,3395.91,261.22,8,0.92,620,1
102,47,243.55,5.18,8,0.68,1442,0
236,29,4033.5,139.09,1,0.42,1467,1
128,49,4162.73,84.95,9,0.44,657,0
178,23,4559.09,198.22,5,0.21,906,1
290,23,2041.2,88.75,9,0.25,446,1
333,31,4948.61,159.63,2,0.85,921,1
292,43,244.82,5.69,0,0.66,1186,0
30,1,4416.29,4416.29,8,0.09,1334,1
344,32,2046.2,63.94,4,0.38,436,1
154,40,982.4,24.56,3,0.57,1339,0
306,3,2783.47,927.82,5,0.43,1671,1
105,16,4409.91,275.62,9,0.45,1110,1
217,38,1002.42,26.38,1,0.5,429,1
352,20,201.95,10.1,5,0.86,675,1
342,19,1887.77,99.36,8,0.43,812,1
239,5,612.4,122.48,7,0.89,1321,1
224,29,3725.12,128.45,4,0.07,660,1
11,33,3541.71,107.32,6,0.27,823,0
219,44,1965.55,44.67,5,0.85,679,0
154,22,3467.83,157.63,9,0.32,897,1
6,26,1477.2,56.82,2,0.19,40,0
345,26,623.29,23.97,8,0.39,1327,1
166,29,2420.12,83.45,1,0.52,1477,0
281,6,4922.11,820.35,3,0.09,1227,1
16,40,3974.62,99.37,7,0.3,280,0
90,4,159.08,39.77,1,0.21,1640,1
328,40,1079.83,27.0,9,0.06,67,1
342,30,2166.63,72.22,7,0.43,1730,1
4,31,2020.69,65.18,1,0.58,1257,0
325,22,2240.23,101.83,7,0.26,407,1
112,2,4283.08,2141.54,9,0.72,675,1
79,6,3105.91,517.65,3,0.4,1287,1
363,43,738.68,17.18,7,0.63,981,1
195,19,2534.5,133.39,4,0.4,733,1
290,31,1012.08,32.65,9,0.85,1659,1
51,20,43.23,2.16,0,0.67,849,0
276,27,746.9,27.66,8,0.15,550,1
134,23,3347.62,145.55,5,0.76,487,0
260,42,4752.2,113.15,5,0.58,635,1
239,47,1539.12,32.75,6,0.46,1313,1
19,19,4928.84,259.41,5,0.5,1439,0
319,32,230.81,7.21,2,0.67,1386,0
105,5,2768.92,553.78,9,0.05,267,1
133,49,3909.64,79.79,7,0.41,1436,0
291,13,2208.47,169.88,2,0.97,1247,1
320,3,2953.05,984.35,2,0.76,1297,1
326,45,2501.66,55.59,9,0.69,829,1
166,5,3901.11,780.22,4,0.2,305,1
128,39,4289.72,109.99,9,0.7,249,0
299,12,1204.94,100.41,9,0.21,343,1
95,25,3342.75,133.71,2,0.97,1670,0
235,49,2049.37,41.82,0,0.87,1666,0
86,41,153.93,3.75,3,0.91,1342,0
77,4,4031.44,1007.86,5,0.99,1750,0
200,43,4081.46,94.92,2,0.64,1213,0
315,33,1783.38,54.04,2,0.27,1578,1
107,40,1912.67,47.82,7,0.75,474,0
265,18,1506.46,83.69,8,0.83,456,1
8,49,4604.32,93.97,3,0.13,979,0
255,20,4713.95,235.7,1,0.39,1334,1
143,47,4158.71,88.48,7,0.69,427,0
28,42,2324.72,55.35,6,0.66,864,0
202,28,2048.09,73.15,1,0.86,1127,1
88,11,4865.52,442.32,4,0.14,910,1
231,33,966.41,29.29,1,0.2,558,1
16,8,2945.91,368.24,3,0.22,944,1
125,49,4754.77,97.04,9,0.47,1650,0
86,23,4365.93,189.82,4,0.26,1421,0
115,45,363.86,8.09,9,0.42,119,0
3,19,104.38,5.49,2,0.71,961,0
104,24,789.42,32.89,5,0.98,1667,0
33,21,2419.64,115.22,4,0.97,1287,0
227,11,2974.61,270.42,2,0.08,1747,1
168,49,1306.51,26.66,6,0.18,837,1
104,9,1644.66,182.74,9,0.02,1655,1
225,42,1225.51,29.18,8,0.84,1077,0
334,7,4821.98,688.85,1,0.74,100,1
198,7,4248.81,606.97,0,0.16,1529,1
103,1,1086.46,1086.46,9,0.24,1341,1
147,42,369.29,8.79,0,0.64,108,0
288,37,3676.24,99.36,6,0.11,1351,1
37,38,2202.67,57.96,9,0.49,119,0
117,27,668.39,24.76,2,0.79,827,0
171,10,2555.47,255.55,9,0.37,452,1
232,23,388.29,16.88,1,0.14,893,1
210,40,622.73,15.57,1,0.32,1790,0
255,1,3313.52,3313.52,6,0.71,1582,1
343,30,2245.72,74.86,9,0.44,451,1
64,24,2145.2,89.38,9,0.98,1398,0
175,8,3206.87,400.86,8,0.85,1775,1
139,1,1001.93,1001.93,1,0.4,736,1
33,16,3995.29,249.71,0,0.71,936,0
47,34,1134.25,33.36,4,0.06,1651,0
229,18,3316.06,184.23,7,0.79,282,1
186,49,1784.79,36.42,9,0.13,891,0
107,16,1469.21,91.83,2,0.75,613,0
332,44,1649.92,37.5,2,0.15,694,1
114,38,748.57,19.7,4,0.82,476,0
218,10,1668.27,166.83,4,0.29,39,1
360,13,1251.22,96.25,5,0.08,1478,1
256,32,3362.2,105.07,1,0.45,534,1
266,6,3874.08,645.68,9,0.83,1126,1
104,14,1623.47,115.96,6,0.08,225,1
333,30,1711.18,57.04,2,0.57,852,1
171,27,4651.6,172.28,3,0.25,438,1
110,26,214.17,8.24,0,0.51,517,0
270,23,908.26,39.49,2,0.93,170,1
194,4,2763.27,690.82,3,0.55,1632,1
48,13,317.28,24.41,5,0.78,770,0
8,49,965.43,19.7,3,0.86,89,0
45,27,2679.73,99.25,4,0.97,216,0
59,17,748.0,44.0,8,0.84,307,0
82,34,4541.36,133.57,3,0.51,1607,0
126,25,2067.61,82.7,8,0.02,1461,1
87,34,345.86,10.17,8,0.09,947,0
329,35,1320.77,37.74,2,0.74,1272,1
351,9,3004.02,333.78,0,0.23,1133,1
354,11,3263.92,296.72,8,0.39,782,1
58,2,1015.2,507.6,9,0.84,30,0
195,28,1366.48,48.8,8,0.7,35,1
39,40,4861.27,121.53,7,0.54,1339,0
259,29,3956.07,136.42,6,0.97,615,1
51,33,389.47,11.8,6,0.76,638,0
106,34,2921.26,85.92,2,0.55,1779,0
74,23,845.52,36.76,8,0.34,334,1
176,38,1546.32,40.69,6,0.81,213,0
135,32,2977.51,93.05,2,0.43,1751,0
197,18,1893.51,105.2,2,0.01,982,1
72,44,2790.88,63.43,2,0.92,1152,0
186,28,2263.54,80.84,8,0.82,1120,0
32,18,4763.6,264.64,6,0.43,1778,1
15,15,700.26,46.68,3,0.82,1161,0
50,22,4895.24,222.51,9,0.46,1115,1
98,29,3458.81,119.27,6,0.12,227,1
288,26,4113.53,158.21,7,0.19,1486,1
121,30,4978.97,165.97,9,0.04,152,1
190,34,3296.17,96.95,5,0.54,336,0
